,x1,x2,resp
0,0.0,1.0,1.0
1,0.81729289734,0.26624662076,1.0
2,0.0,0.0,0.0
3,0.0,1.0,1.0
4,0.248969516037,0.248962773308,0.0
5,0.763270835996,0.394136664744,1.0
6,0.272714110238,0.3801245327,0.0
7,0.711050695275,0.42295795975,1.0
8,0.517193544236,0.348375289921,0.0
9,0.360597570087,0.240782590861,0.0
10,1.0,0.0713701261891,1.0
11,0.0,0.351541593875,0.0
12,0.519462959241,0.454165275952,0.0
13,0.338364083458,0.519249685549,0.0
14,0.671872026285,0.664600260337,1.0
15,0.419116006995,0.528574196246,0.0
