,x1,x2,resp
0,0.247129061362,0.597560060276,1.0
1,0.459842101718,0.683153470041,0.0
2,0.758502150971,0.349545197433,0.0
3,0.413106323917,0.541883645501,1.0
4,0.606079315405,0.275627267481,1.0
5,0.233621338038,0.859080341935,0.0
6,1.0,0.271892008694,0.0
7,0.306065310533,0.392059329379,1.0
8,0.360722846525,0.679692343275,0.0
9,0.36810707067,0.693352833782,0.0
10,1.0,0.331411774664,0.0
11,0.370472659928,0.510349390205,1.0
12,0.444960371128,0.481702158979,1.0
13,0.664091259354,0.760460365634,0.0
14,0.223737834686,0.670591439294,1.0
15,0.27997753995,0.666792190101,1.0
