,x1,x2,resp
0,0.107751508967,1.0,0.0
1,0.796021408649,0.400126805766,0.0
2,0.840935984715,0.0,1.0
3,0.405967014336,0.470258069084,1.0
4,0.0479302032296,0.688918455877,1.0
5,0.669978980069,0.0321947707794,1.0
6,0.317996450789,1.0,0.0
7,0.683181650616,0.500067540757,0.0
8,0.291274902791,1.0,0.0
9,0.261149953112,0.0,1.0
10,0.0762056747141,0.995044810012,0.0
11,0.287787567881,0.0700476599669,1.0
12,0.601649662916,0.428091311823,0.0
13,0.026955961075,1.0,0.0
14,1.0,1.0,0.0
15,0.991302509781,0.22603631025,0.0
