,x1,x2,resp
0,0.0,0.367146385134,1.0
1,0.0,0.0019990284793,1.0
2,0.396640731373,0.880995504278,0.0
3,0.293880487936,0.767869444645,0.0
4,0.122118835453,0.483779477196,1.0
5,1.0,0.0929786449817,1.0
6,1.0,0.481281702275,1.0
7,1.0,0.626329222273,0.0
8,0.754646080205,0.222686583506,1.0
9,1.0,0.721706631843,0.0
10,0.850988848695,0.554243552638,0.0
11,0.655757833726,0.374910952376,1.0
12,1.0,0.640829031988,0.0
13,0.680559989294,0.656124131104,0.0
14,0.581161110814,0.116112449485,1.0
15,0.84964821898,0.582684305121,0.0
