,x1,x2,resp
0,0.477609917205,0.805819415273,0.0
1,0.96179503828,0.951487630066,0.0
2,0.662355178966,0.292416531138,1.0
3,0.429529765959,0.542822374052,0.0
4,1.0,0.275032115284,1.0
5,0.229561230247,0.249983246645,1.0
6,0.0,0.329586471196,1.0
7,0.218405391143,0.618856284268,0.0
8,0.165810958597,0.407398194851,1.0
9,0.290486007738,0.564592482512,0.0
10,0.276432895676,0.256312661856,1.0
11,0.040927921288,0.906719027905,0.0
12,0.781782197311,0.454939884937,1.0
13,0.362389316141,0.0,1.0
14,0.0,0.657664693455,0.0
15,0.407322598698,0.431903984032,1.0
