,x1,x2,resp
0,0.916549568483,0.823078433105,0.0
1,1.0,1.0,1.0
2,0.0,0.54138252967,1.0
3,0.0389841680659,0.430558610322,1.0
4,0.573407753586,0.457342692414,0.0
5,0.339798260861,0.563112477132,1.0
6,0.159760063723,0.483651652555,1.0
7,0.0,0.247744853482,1.0
8,0.0,0.0,1.0
9,0.887341364704,0.0835597252888,0.0
10,0.395818121275,1.0,1.0
11,0.330956919887,0.103328727877,0.0
12,0.005513122138,0.561072549268,1.0
13,0.61567455678,0.663867461725,1.0
14,0.948475639814,0.856832699097,0.0
15,0.613211979476,0.87325226441,1.0
