,x1,x2,resp
0,0.813484230905,0.518612495206,1.0
1,0.493479491293,0.269207296554,0.0
2,0.0,0.333540579841,0.0
3,0.358825176477,0.493580181345,0.0
4,0.624649384325,0.460738253935,0.0
5,0.0260389109104,0.530276628034,1.0
6,0.430074028032,0.550220878407,1.0
7,0.282216210704,0.44653005036,0.0
8,0.0055443718746,0.478088078034,0.0
9,0.670124377144,0.509421496942,1.0
10,0.276030922262,0.466678876144,0.0
11,0.804531631757,0.485493953469,0.0
12,0.770285404784,0.559716951528,1.0
13,0.449589284833,0.546207070899,1.0
14,0.707886902747,0.533665047229,1.0
15,0.640797844975,0.292792036579,0.0
