,x1,x2,resp
0,0.960462873254,0.0,0.0
1,0.140694514578,1.0,1.0
2,0.581091152399,0.145856191309,0.0
3,0.327978336933,1.0,1.0
4,0.322002861266,0.932957338167,1.0
5,0.859129926933,0.804088106393,0.0
6,0.00981553193852,0.0708937754029,1.0
7,0.812469670745,0.0,0.0
8,0.215360360472,0.143861450073,0.0
9,0.0,1.0,1.0
10,0.475005074807,0.534611901634,1.0
11,0.216718535248,0.0,0.0
12,0.464667593191,0.312645903613,0.0
13,0.733363967082,0.0,0.0
14,0.12893206146,0.774412449535,1.0
15,0.24116005962,0.426355531529,1.0
