,x1,x2,resp
0,0.766229719645,1.0,1.0
1,0.768222367085,0.0,0.0
2,0.361205001273,0.062378714621,0.0
3,0.321390442439,1.0,1.0
4,0.0886026336156,0.323585259505,0.0
5,0.0556004554793,0.614497896485,1.0
6,0.0,0.50834083265,1.0
7,0.53833786823,0.506626449048,1.0
8,0.0106811817817,0.338397022979,0.0
9,0.303059220386,0.309075388228,0.0
10,0.395730674757,0.414776762095,0.0
11,0.391742170812,0.402660720019,0.0
12,0.93407178618,0.418865131275,0.0
13,0.941566186692,0.481234697411,0.0
14,1.0,1.0,1.0
15,1.0,0.595973426071,1.0
