,x1,x2,resp
0,1.0,1.0,1.0
1,0.460406635709,0.845019809063,1.0
2,0.219820500149,1.0,1.0
3,0.0,0.20083900161,0.0
4,0.0,0.0,0.0
5,0.501799365938,0.00822779380796,0.0
6,0.900558435272,0.200208993211,1.0
7,0.906458388804,0.656430892736,1.0
8,0.852695627565,0.0676905259699,0.0
9,0.5922432346,0.490247693387,1.0
10,0.795886957018,0.0650007075272,0.0
11,0.603570468071,0.353106600629,0.0
12,0.547286248428,0.575945040262,1.0
13,0.696302867038,0.232434545548,0.0
14,0.361011526097,0.532957585766,0.0
15,0.0,0.668822443724,0.0
