,x1,x2,resp
0,1.0,0.414714457604,1.0
1,1.0,0.558660921718,0.0
2,0.376048430697,0.350306246885,1.0
3,0.585957223187,0.546177547984,0.0
4,0.532540596732,0.51522064316,0.0
5,0.554470430621,0.493007631285,1.0
6,0.337710900528,0.640423616347,0.0
7,0.19618894048,0.474320618376,1.0
8,0.296715111561,0.538684943707,0.0
9,0.715009194717,0.384446564387,1.0
10,0.850837281293,0.422560760779,1.0
11,1.0,0.466920007606,1.0
12,0.936664250049,0.605592709234,0.0
13,0.797096425124,0.574770759299,0.0
14,0.644512852373,0.484956200527,1.0
15,0.523527008887,0.610909062135,0.0
