,x1,x2,resp
0,0.360168809608,0.349347934248,1.0
1,0.353396177804,0.442332816432,0.0
2,1.0,1.0,1.0
3,0.56217464653,0.653522126551,0.0
4,0.659636462569,0.763751127562,0.0
5,0.55435496369,0.591993981715,0.0
6,0.670176880735,0.755619936823,0.0
7,0.625070411516,0.651178449535,0.0
8,0.546824354606,0.570482947412,0.0
9,0.347218201332,0.459867056808,0.0
10,0.793184554172,0.604382394326,1.0
11,0.634579466239,1.0,0.0
12,0.854818246804,0.624492979311,1.0
13,0.731553384399,0.788747188821,0.0
14,1.0,1.0,1.0
15,0.325509635656,0.373049843461,0.0
