,x1,x2,resp
0,1.0,0.114394662257,0.0
1,0.502367502344,0.595121062926,0.0
2,0.295049069087,1.0,1.0
3,0.0,0.13962621214,1.0
4,0.984590941463,0.33218590027,0.0
5,0.597952828232,0.286221342026,0.0
6,0.278947631432,0.869413590958,1.0
7,0.740198723223,0.673690515549,0.0
8,0.267641022634,0.512973647938,1.0
9,0.899641240905,0.356759248364,0.0
10,0.565587456023,0.218995088266,0.0
11,0.411336757864,1.0,1.0
12,0.883908036056,0.348723533463,0.0
13,1.0,0.393244721329,0.0
14,1.0,0.580899557702,0.0
15,1.0,0.412700994824,0.0
