,x1,x2,resp
0,0.0635451481044,0.635213814669,0.0
1,0.46937718336,0.347795811725,0.0
2,0.82024375864,0.589262022482,1.0
3,1.0,0.0,1.0
4,1.0,0.865240427961,1.0
5,0.32145249676,0.3688931167,0.0
6,0.551943491467,0.67884688418,1.0
7,0.202385227875,0.072339321697,0.0
8,0.370223659752,0.547839671378,0.0
9,0.816519115794,0.380364521298,1.0
10,0.130763261822,0.711937682641,0.0
11,0.491140032646,0.538761790076,0.0
12,0.315404476581,0.0747393347671,0.0
13,1.0,0.315552378575,1.0
14,1.0,0.60555256896,1.0
15,0.900349220607,0.730630835478,1.0
