,x1,x2,resp
0,0.108217227034,0.860792039562,1.0
1,0.433368617719,0.967552951509,1.0
2,0.0,0.931483018086,1.0
3,0.685503576141,0.315830444296,0.0
4,1.0,0.436831021786,0.0
5,1.0,0.700658910721,0.0
6,0.989194926402,0.183568795986,0.0
7,0.533726892309,0.705713019059,1.0
8,0.644701545888,0.235930109088,0.0
9,0.587314896153,0.351330609808,0.0
10,0.718061546314,0.0,0.0
11,0.715343432895,0.793013917319,1.0
12,1.0,0.661704505559,0.0
13,0.86076989735,0.742598831084,0.0
14,0.287538103268,0.810291542146,1.0
15,0.844653818265,0.638212995943,0.0
