,x1,x2,resp
0,0.0,1.0,1.0
1,1.0,0.0,1.0
2,1.0,0.331599047797,1.0
3,0.310426950118,0.615783944992,0.0
4,1.0,1.0,1.0
5,0.355823963294,0.452117500741,0.0
6,0.504729926564,0.531761840002,1.0
7,0.144450716977,0.910376229041,1.0
8,0.48638420735,0.677604502664,1.0
9,0.205362553186,0.230536207099,0.0
10,0.480347143439,0.563326567238,1.0
11,0.0988082045702,0.192941180466,0.0
12,0.800840309831,0.871024955924,1.0
13,0.4755386981,0.865574998205,1.0
14,0.214943572287,0.215623684837,0.0
15,0.93723637825,0.705927109779,1.0
