,x1,x2,resp
0,0.1743991898,0.0,0.0
1,0.354060316856,0.0,0.0
2,0.328719639607,0.581009196005,1.0
3,0.464744198596,0.441287561176,0.0
4,0.118309282688,0.964975797294,1.0
5,0.0933154144559,0.0491469259406,0.0
6,0.462282183599,0.734327546987,1.0
7,0.918142676358,0.704318733956,0.0
8,0.21463579656,0.0981923661137,0.0
9,0.577705841843,0.309648544431,0.0
10,0.0629497523447,0.183483699878,1.0
11,0.863921882259,1.0,1.0
12,0.0,0.169910216426,1.0
13,0.369240868612,0.27534702053,0.0
14,1.0,0.360106107103,0.0
15,0.710680427055,1.0,1.0
