,x1,x2,resp
0,0.265531431708,1.0,1.0
1,0.0,0.0,0.0
2,1.0,0.66446541528,1.0
3,1.0,0.190022008882,0.0
4,0.861232413548,0.528600417515,1.0
5,0.0120051006413,0.325673789968,0.0
6,0.202094609789,0.273902499803,0.0
7,0.103374925107,0.432956780026,0.0
8,0.772611456986,0.473745951819,0.0
9,0.139536480377,0.646739203655,1.0
10,0.158577200042,0.58135071673,1.0
11,0.3179260926,0.480119576049,0.0
12,0.815161051984,0.477251337339,0.0
13,0.708159053297,0.565716839273,1.0
14,0.503643658654,0.503841852409,1.0
15,0.750622079282,0.508662550268,1.0
