,x1,x2,resp
0,0.673572030876,1.0,1.0
1,1.0,1.0,1.0
2,0.554272668329,0.705101971367,1.0
3,0.689387553147,0.894280518776,1.0
4,0.0218396962196,0.44300024963,0.0
5,0.785096952303,0.44786902021,1.0
6,0.38344806374,0.970315648401,0.0
7,0.531778215358,1.0,1.0
8,0.0817836627516,0.0695238454396,0.0
9,0.419158164507,0.436134138568,0.0
10,0.626081697058,0.679279941447,1.0
11,0.650951924043,0.0,1.0
12,0.973206853662,0.811698025404,1.0
13,0.137938899701,0.402539409975,0.0
14,0.617135354227,0.339698407363,1.0
15,0.0812150902189,0.347595304246,0.0
