,x1,x2,resp
0,0.19792425729,0.662709600855,0.0
1,1.0,0.0,1.0
2,0.0,0.0,1.0
3,0.768741784363,1.0,0.0
4,0.832829388082,0.720997159079,1.0
5,0.392629272332,0.725848485188,0.0
6,0.285979566978,0.25907042216,1.0
7,1.0,0.363319560984,1.0
8,0.585439952869,0.37995608394,1.0
9,0.359040399199,0.311387209666,1.0
10,0.79814936762,0.384495894125,1.0
11,0.193871971759,0.499188389433,0.0
12,0.193863444709,0.486052318819,0.0
13,0.884476039842,0.523020846743,1.0
14,0.352783151629,0.522861323375,0.0
15,0.611809340488,0.474576718681,1.0
