,x1,x2,resp
0,0.702159222885,0.225908463799,1.0
1,0.49324312783,0.317877419902,1.0
2,0.840795350857,0.613043485713,0.0
3,0.564819091696,0.2214213526,1.0
4,0.300311956149,0.554294330562,1.0
5,0.449406223448,0.860452095885,0.0
6,0.871418064722,0.195222760532,0.0
7,0.374175262692,0.574292793548,1.0
8,0.524789097531,0.591260117746,0.0
9,0.726385132028,0.284456226618,0.0
10,0.672894311588,0.223150832866,1.0
11,0.279220604097,0.678716421856,1.0
12,0.469808456213,0.668066980856,0.0
13,0.935728724349,0.212094390015,0.0
14,0.3189327763,0.533535037066,1.0
15,0.377682291764,0.407173884659,1.0
