,x1,x2,resp
0,0.0,0.577570888124,0.0
1,0.345421098029,0.622166457251,0.0
2,0.12593300086,0.536941828535,0.0
3,0.229731246256,0.502476634196,0.0
4,0.679844597921,0.500106033288,0.0
5,0.47264785667,0.483502161816,1.0
6,0.515555689186,0.505940053098,0.0
7,1.0,0.502601150459,0.0
8,0.62101257625,0.516667681545,0.0
9,0.516253321651,0.470532251441,1.0
10,1.0,0.514382668027,0.0
11,1.0,0.482788277783,1.0
12,1.0,0.534487415676,0.0
13,1.0,0.499075655929,1.0
14,1.0,0.523699321573,0.0
15,0.0,0.182204577579,1.0
