,x1,x2,resp
0,0.145925977274,0.131677156889,0.0
1,1.0,0.933590995195,1.0
2,1.0,1.0,1.0
3,0.458161040267,0.320547737242,0.0
4,0.413440305794,1.0,1.0
5,0.167396974557,0.955161772668,1.0
6,0.331796877366,0.0,0.0
7,0.605617451268,0.065517087348,0.0
8,0.995982505995,0.163476533367,1.0
9,0.545894241399,0.454788752869,1.0
10,0.0700612924725,0.209773475489,0.0
11,0.710287443929,0.157525976383,0.0
12,0.653478972931,1.0,1.0
13,0.957360838904,0.0649561330137,1.0
14,0.625002178145,0.0,0.0
15,0.408000024154,1.0,1.0
