,x1,x2,resp
0,0.705994490829,0.114682115869,0.0
1,0.264882746566,0.530937131235,1.0
2,0.577894687372,0.403520299245,0.0
3,0.277203334548,0.204050703713,1.0
4,0.088300154352,0.207029257748,1.0
5,0.212759077333,0.0802868373725,1.0
6,1.0,0.228487011394,0.0
7,1.0,0.466087655521,0.0
8,0.716214380193,0.936526990591,0.0
9,1.0,0.602537190079,0.0
10,0.693067588343,0.458369669509,0.0
11,0.56156231389,0.656144333875,0.0
12,0.0164696674043,0.107851916187,1.0
13,1.0,0.646658413601,0.0
14,0.548260982572,1.0,0.0
15,0.321646495921,1.0,1.0
