,x1,x2,resp
0,0.953853759755,0.0,0.0
1,0.426173974682,0.368353068575,0.0
2,0.534564965794,0.810114074329,1.0
3,1.0,0.742478186245,0.0
4,0.457460283417,0.497329923193,1.0
5,0.00705311246627,0.231879073008,1.0
6,0.752679305473,0.876352541414,1.0
7,0.869311739831,0.0,0.0
8,0.53547134414,0.45946366035,0.0
9,0.506559066857,0.838082303511,1.0
10,0.0,0.716840200486,1.0
11,0.300032807853,0.0347758361232,0.0
12,0.125278637847,0.117019037618,0.0
13,0.590798566361,0.581931138324,0.0
14,0.0,0.244485320241,1.0
15,0.922166740822,0.897685181901,0.0
