,x1,x2,resp
0,0.770551469335,0.588511559674,0.0
1,0.46583043021,0.700695203664,1.0
2,0.643769299768,0.439218721353,0.0
3,0.885097696907,0.317347206008,0.0
4,0.763585238804,0.421812146741,0.0
5,0.17348456266,0.13484406195,0.0
6,0.642187881339,0.419995712921,0.0
7,0.38369134689,0.291968799374,0.0
8,0.472359341041,0.472041212823,0.0
9,0.623415989778,0.112229092055,0.0
10,0.731004291728,0.814499396512,1.0
11,0.850543146154,0.663957394386,0.0
12,0.995928406302,0.340049821811,0.0
13,1.0,1.0,1.0
14,0.581580315006,0.805943884305,1.0
15,0.370483798953,0.459303397603,1.0
