,x1,x2,resp
0,0.353269069202,0.166851252555,1.0
1,0.565921222467,0.55653972937,1.0
2,0.0,0.772731256039,0.0
3,0.388671683032,0.715126929655,0.0
4,0.557039438974,0.821559790763,0.0
5,0.193053570771,0.0952808539362,1.0
6,0.817147397345,0.607069435357,1.0
7,0.448723028337,0.480125484171,0.0
8,0.213644669526,0.29307805209,0.0
9,0.330979928571,0.0,1.0
10,0.957573314392,0.170143550013,1.0
11,0.725798282945,0.630431972454,1.0
12,0.651196867206,0.358172654019,1.0
13,0.753794370537,0.326951873529,1.0
14,0.218507889607,0.220706763708,0.0
15,0.862897958907,0.121749225717,1.0
