,x1,x2,resp
0,0.795849331795,0.723353187385,0.0
1,0.233367238733,0.592538612039,0.0
2,0.0864467997233,0.37838324866,1.0
3,1.0,0.435251151112,1.0
4,0.712038616429,0.642222362851,0.0
5,0.608484793867,0.524849307582,0.0
6,0.446631163325,0.336001395607,1.0
7,0.555926077191,0.56709765611,0.0
8,0.206583045083,0.195649060281,1.0
9,1.0,0.755961319571,0.0
10,1.0,0.657864904027,0.0
11,0.91485109115,0.36807406332,1.0
12,1.0,0.467237332583,1.0
13,1.0,0.787735342039,0.0
14,0.398340726045,0.997337542531,0.0
15,0.224383864873,0.662839533759,0.0
