,x1,x2,resp
0,0.190460325927,1.0,0.0
1,1.0,1.0,1.0
2,0.155921522568,0.425558603546,0.0
3,0.73679455856,0.446070588646,1.0
4,0.503355600514,0.943225736594,1.0
5,0.0234175814635,0.198669321406,0.0
6,0.76851095734,0.599268038292,1.0
7,0.239761933163,0.0,0.0
8,0.314170310861,0.549713120952,0.0
9,0.710977046547,0.838335154654,1.0
10,0.348814778674,0.190181256827,0.0
11,0.716273898562,0.302041745087,1.0
12,0.549773558562,0.542938059993,1.0
13,0.597455805547,0.361515191264,1.0
14,0.0,0.0,0.0
15,0.237535595485,0.660265938602,0.0
