,x1,x2,resp
0,0.492827984507,0.29984547369,1.0
1,0.667391632457,0.205192114929,1.0
2,0.817144049914,0.274708107178,0.0
3,0.559034305476,0.245381842601,1.0
4,0.543292895845,0.530496814569,0.0
5,0.455700019267,0.355993517295,1.0
6,0.472298867912,0.451024820669,1.0
7,0.583529346838,0.213734524721,1.0
8,0.536548114132,0.216130730078,1.0
9,0.422168395284,0.531822114989,1.0
10,0.555242308033,0.330102903236,1.0
11,0.140684426326,0.761381248238,1.0
12,0.635452496654,0.399156490921,0.0
13,0.725294607767,0.344367932038,0.0
14,0.615861338316,0.186475004486,1.0
15,0.928103731829,0.218337869307,0.0
