,x1,x2,resp
0,0.672187600883,0.56149112916,1.0
1,0.13657191473,0.663599527935,1.0
2,0.963662917798,0.598713822879,1.0
3,0.367301630727,0.505195468497,1.0
4,0.869990276015,0.504374154004,1.0
5,1.0,0.51765037874,1.0
6,1.0,0.47513984621,0.0
7,0.0194764616656,0.621664478583,1.0
8,0.0,0.449059756457,0.0
9,0.0490964065671,0.431988277107,0.0
10,0.480506553544,0.111767793781,0.0
11,0.575980103499,0.45497756651,0.0
12,0.698623993787,0.535938311056,1.0
13,0.735365479236,0.486490014489,0.0
14,0.0,0.464138334443,0.0
15,0.225304252618,0.512992308158,1.0
