,sid,cond,stimtype,ruletype,rulevariant,block,acc,dist_mn,dist_med,avg_dist_med,2drule_aic
629,127,3,rectangle,ii,size,5,0.90625,0.597160944707,0.513400439285,0.651534839439,True
630,127,3,rectangle,ii,size,6,0.9375,0.557248591882,0.567923973755,0.651534839439,True
631,127,3,rectangle,ii,size,7,0.90625,0.858693442367,0.705974879781,0.651534839439,True
632,128,2,antenna,ii,pos,0,0.6875,1.53365085954,1.70453374656,1.19507064168,False
633,128,2,antenna,ii,pos,1,0.71875,1.88755024658,2.34367051035,1.19507064168,False
634,128,2,antenna,ii,pos,2,0.84375,1.49383274093,1.38119814382,1.19507064168,False
635,128,2,antenna,ii,pos,3,0.625,1.14692432143,0.871595820285,1.19507064168,True
636,128,2,antenna,ii,pos,4,0.71875,0.986397177943,0.847486309009,1.19507064168,True
637,128,2,antenna,ii,pos,5,0.5,0.958069776221,0.702149892385,1.19507064168,False
638,128,2,antenna,ii,pos,6,0.8125,0.977743944604,0.836555185497,1.19507064168,True
639,128,2,antenna,ii,pos,7,0.71875,0.969596915772,0.87337552552,1.19507064168,False
640,129,1,rectangle,rb,width,0,0.625,1.16403271028,1.178172239,1.07543448431,False
641,129,1,rectangle,rb,width,1,0.6875,1.27854611389,1.4960999596,1.07543448431,True
642,129,1,rectangle,rb,width,2,0.78125,1.04380501964,0.915108982336,1.07543448431,True
643,129,1,rectangle,rb,width,3,0.75,1.01952978942,0.919769464571,1.07543448431,True
644,129,1,rectangle,rb,width,4,0.78125,1.20422063375,1.22835844379,1.07543448431,True
645,129,1,rectangle,rb,width,5,0.78125,1.14869717595,1.16048717393,1.07543448431,True
646,129,1,rectangle,rb,width,6,0.84375,1.13931387706,0.979560443182,1.07543448431,True
647,129,1,rectangle,rb,width,7,0.8125,0.994024917966,0.725919168045,1.07543448431,True
648,130,1,rectangle,rb,height,0,0.625,1.32042744517,1.52102270009,1.26290271124,True
649,130,1,rectangle,rb,height,1,0.75,1.63462069539,2.0,1.26290271124,True
650,130,1,rectangle,rb,height,2,0.875,1.22940694019,1.47622773633,1.26290271124,False
651,130,1,rectangle,rb,height,3,0.96875,1.23031806181,1.24821351856,1.26290271124,False
652,130,1,rectangle,rb,height,4,0.90625,1.28575390584,1.32063651406,1.26290271124,False
653,130,1,rectangle,rb,height,5,0.84375,0.846319070777,0.662412587763,1.26290271124,True
654,130,1,rectangle,rb,height,6,0.90625,1.15543324177,0.915827837771,1.26290271124,False
655,130,1,rectangle,rb,height,7,0.875,1.02613218547,0.958880795321,1.26290271124,False
656,131,3,rectangle,ii,shape,0,0.78125,2.27122473046,2.36803504188,1.16376108104,True
657,131,3,rectangle,ii,shape,1,0.90625,0.895954996822,0.708418869686,1.16376108104,True
658,131,3,rectangle,ii,shape,2,0.9375,0.912018702234,0.764638684628,1.16376108104,True
659,131,3,rectangle,ii,shape,3,0.90625,1.09358071609,0.855337363994,1.16376108104,True
660,131,3,rectangle,ii,shape,4,0.84375,1.30490477265,1.27367003254,1.16376108104,True
661,131,3,rectangle,ii,shape,5,0.96875,1.1757163375,1.00786619811,1.16376108104,True
662,131,3,rectangle,ii,shape,6,0.8125,1.10021010579,0.918067273924,1.16376108104,True
663,131,3,rectangle,ii,shape,7,0.90625,1.5790940822,1.41405518358,1.16376108104,True
664,132,2,antenna,ii,neg,0,0.71875,1.25223431737,1.27375624297,0.917466554735,False
665,132,2,antenna,ii,neg,1,0.71875,1.62046222157,1.80905967663,0.917466554735,False
666,132,2,antenna,ii,neg,2,0.75,1.43632298028,1.40892940838,0.917466554735,False
667,132,2,antenna,ii,neg,3,0.75,1.16750913679,0.648042041035,0.917466554735,True
668,132,2,antenna,ii,neg,4,0.71875,0.812018282628,0.762802310386,0.917466554735,True
669,132,2,antenna,ii,neg,5,0.75,0.915285537148,0.57741297784,0.917466554735,True
670,132,2,antenna,ii,neg,6,0.8125,0.766009531016,0.326994184,0.917466554735,True
671,132,2,antenna,ii,neg,7,0.75,0.64322339745,0.532735596639,0.917466554735,True
672,133,3,rectangle,ii,shape,0,0.84375,0.830265527019,0.744991358713,0.163702101443,True
673,133,3,rectangle,ii,shape,1,0.96875,0.499339875993,0.16799496206,0.163702101443,True
674,133,3,rectangle,ii,shape,2,1.0,0.231885606446,0.0660135395408,0.163702101443,True
675,133,3,rectangle,ii,shape,3,1.0,0.148404553456,0.0314824500397,0.163702101443,True
676,133,3,rectangle,ii,shape,4,0.9375,0.101107214307,0.100793352874,0.163702101443,True
677,133,3,rectangle,ii,shape,5,0.9375,0.269598657047,0.0779277578434,0.163702101443,True
678,133,3,rectangle,ii,shape,6,1.0,0.0950057243487,0.0618310315366,0.163702101443,True
679,133,3,rectangle,ii,shape,7,0.96875,0.139361301483,0.0585823589343,0.163702101443,True
680,134,3,rectangle,ii,size,0,0.625,1.06703862748,0.778896322543,0.813271010362,False
681,134,3,rectangle,ii,size,1,0.5,1.13995427479,0.913069188402,0.813271010362,False
682,134,3,rectangle,ii,size,2,0.6875,0.901941446537,0.560969232898,0.813271010362,False
683,134,3,rectangle,ii,size,3,0.625,1.0953692085,1.02717908057,0.813271010362,True
684,134,3,rectangle,ii,size,4,0.78125,0.833307267685,0.795422758686,0.813271010362,False
685,134,3,rectangle,ii,size,5,0.625,1.07284689199,0.820709797779,0.813271010362,True
686,134,3,rectangle,ii,size,6,0.78125,1.00720443702,0.856895383375,0.813271010362,True
687,134,3,rectangle,ii,size,7,0.90625,1.03223199266,0.753026318646,0.813271010362,True
688,135,0,antenna,rb,radius,0,0.96875,1.30390980833,1.73038958802,0.657159142862,False
689,135,0,antenna,rb,radius,1,0.9375,0.92117879836,0.737213284148,0.657159142862,False
690,135,0,antenna,rb,radius,2,0.9375,0.91757682216,0.644994522739,0.657159142862,False
691,135,0,antenna,rb,radius,3,0.96875,0.705617769999,0.44278189624,0.657159142862,False
692,135,0,antenna,rb,radius,4,1.0,0.848754201508,0.580525216014,0.657159142862,False
693,135,0,antenna,rb,radius,5,1.0,0.641823866009,0.442637082721,0.657159142862,False
694,135,0,antenna,rb,radius,6,0.96875,0.586426262811,0.296787873407,0.657159142862,False
695,135,0,antenna,rb,radius,7,1.0,0.582020892042,0.3819436796,0.657159142862,False
696,136,0,antenna,rb,radius,0,0.90625,1.11632104106,1.16017229474,0.355014416375,False
697,136,0,antenna,rb,radius,1,0.9375,0.376637738057,0.295016413425,0.355014416375,False
698,136,0,antenna,rb,radius,2,0.96875,0.188730538084,0.136473452544,0.355014416375,False
699,136,0,antenna,rb,radius,3,1.0,0.309831951421,0.281948249074,0.355014416375,False
700,136,0,antenna,rb,radius,4,1.0,0.257493703979,0.105325730438,0.355014416375,False
701,136,0,antenna,rb,radius,5,0.9375,0.325067073595,0.301604897093,0.355014416375,True
702,136,0,antenna,rb,radius,6,0.96875,0.273690078625,0.278735745956,0.355014416375,False
703,136,0,antenna,rb,radius,7,0.9375,0.350535630756,0.280838547722,0.355014416375,False
704,137,2,antenna,ii,pos,0,0.625,1.35393546932,1.08148613823,1.11375262789,False
705,137,2,antenna,ii,pos,1,0.6875,1.42872051893,1.42572994833,1.11375262789,True
706,137,2,antenna,ii,pos,2,0.65625,1.31147422449,1.25688479768,1.11375262789,False
707,137,2,antenna,ii,pos,3,0.625,1.33048916254,1.21776651039,1.11375262789,False
708,137,2,antenna,ii,pos,4,0.78125,1.57783519648,1.64300046199,1.11375262789,True
709,137,2,antenna,ii,pos,5,0.71875,1.11890195719,0.885111260549,1.11375262789,False
710,137,2,antenna,ii,pos,6,0.71875,0.918605217341,0.51790387261,1.11375262789,True
711,137,2,antenna,ii,pos,7,0.84375,1.20942388781,0.882138033364,1.11375262789,True
712,138,1,rectangle,rb,height,0,0.96875,1.12836389377,1.20838781246,0.670435043375,True
713,138,1,rectangle,rb,height,1,0.625,0.75308781074,0.471643675259,0.670435043375,True
714,138,1,rectangle,rb,height,2,0.875,1.38693432877,1.45924156145,0.670435043375,True
715,138,1,rectangle,rb,height,3,0.90625,0.738469160741,0.484140069997,0.670435043375,False
716,138,1,rectangle,rb,height,4,0.875,0.665845261363,0.514087688638,0.670435043375,False
717,138,1,rectangle,rb,height,5,0.84375,0.529440114893,0.38074984884,0.670435043375,True
718,138,1,rectangle,rb,height,6,0.8125,0.319785131636,0.320502009807,0.670435043375,True
719,138,1,rectangle,rb,height,7,0.875,0.818540429059,0.524727680544,0.670435043375,False
720,139,3,rectangle,ii,size,0,0.6875,1.68846813641,1.83701244983,1.05440766598,True
721,139,3,rectangle,ii,size,1,0.6875,1.29635404693,1.10316822339,1.05440766598,True
722,139,3,rectangle,ii,size,2,0.8125,1.10386017536,0.566335327097,1.05440766598,True
723,139,3,rectangle,ii,size,3,0.90625,1.30542948278,1.18268866036,1.05440766598,True
724,139,3,rectangle,ii,size,4,0.84375,1.08602735075,0.788859480492,1.05440766598,True
725,139,3,rectangle,ii,size,5,0.90625,1.28711932696,1.39993340212,1.05440766598,True
726,139,3,rectangle,ii,size,6,0.78125,1.12893946583,0.668411107943,1.05440766598,True
727,139,3,rectangle,ii,size,7,0.78125,0.922762230075,0.88885267659,1.05440766598,True
728,140,2,antenna,ii,pos,0,0.59375,1.5132894395,1.22569316904,0.867255322002,False
729,140,2,antenna,ii,pos,1,0.84375,1.16832097317,1.07159704208,0.867255322002,True
730,140,2,antenna,ii,pos,2,0.90625,0.584220343835,0.47196987802,0.867255322002,True
731,140,2,antenna,ii,pos,3,0.71875,0.936250704797,0.5951313077,0.867255322002,False
732,140,2,antenna,ii,pos,4,0.78125,0.780559821797,0.654760942189,0.867255322002,True
733,140,2,antenna,ii,pos,5,0.75,1.41984594636,1.29456172771,0.867255322002,True
734,140,2,antenna,ii,pos,6,0.78125,1.05884773119,0.851075776538,0.867255322002,True
735,140,2,antenna,ii,pos,7,0.8125,0.948073579672,0.773252732745,0.867255322002,True
736,141,3,rectangle,ii,shape,0,1.0,1.23644924122,1.50416908217,0.687006586918,True
737,141,3,rectangle,ii,shape,1,0.96875,1.11219962005,0.933384407365,0.687006586918,True
738,141,3,rectangle,ii,shape,2,0.96875,1.46567776524,1.54743016296,0.687006586918,True
739,141,3,rectangle,ii,shape,3,1.0,1.03983612564,0.40364581452,0.687006586918,True
740,141,3,rectangle,ii,shape,4,0.96875,0.770143756178,0.301557202776,0.687006586918,True
741,141,3,rectangle,ii,shape,5,1.0,0.743939124287,0.248781215439,0.687006586918,True
742,141,3,rectangle,ii,shape,6,0.90625,1.08260007705,0.425691897605,0.687006586918,True
743,141,3,rectangle,ii,shape,7,0.9375,0.505477594269,0.131392912515,0.687006586918,True
744,142,0,antenna,rb,angle,0,0.96875,1.1975675285,1.2971438032,0.689287996605,False
745,142,0,antenna,rb,angle,1,0.90625,1.11056170993,1.05502097283,0.689287996605,True
746,142,0,antenna,rb,angle,2,0.96875,0.946396312241,1.00567652157,0.689287996605,False
747,142,0,antenna,rb,angle,3,1.0,1.08984050522,0.842479202508,0.689287996605,False
748,142,0,antenna,rb,angle,4,0.96875,0.943230341898,0.756771298069,0.689287996605,False
749,142,0,antenna,rb,angle,5,0.90625,0.466577702528,0.087477022502,0.689287996605,False
750,142,0,antenna,rb,angle,6,1.0,0.800263052203,0.290576604541,0.689287996605,False
751,142,0,antenna,rb,angle,7,1.0,0.596797668141,0.179158547614,0.689287996605,False
752,143,3,rectangle,ii,size,0,0.875,0.98600051654,0.805924507156,0.510388719654,True
753,143,3,rectangle,ii,size,1,0.90625,0.956897757438,0.398525670357,0.510388719654,True
754,143,3,rectangle,ii,size,2,0.78125,0.740213693002,0.590674533993,0.510388719654,True
755,143,3,rectangle,ii,size,3,0.84375,0.666874900705,0.464270439395,0.510388719654,True
756,143,3,rectangle,ii,size,4,0.875,0.689793140115,0.395947163313,0.510388719654,True
757,143,3,rectangle,ii,size,5,0.875,0.598292173941,0.502216370134,0.510388719654,True
758,143,3,rectangle,ii,size,6,0.8125,0.554852072449,0.546205479915,0.510388719654,True
759,143,3,rectangle,ii,size,7,0.75,0.399493194821,0.379345592966,0.510388719654,True
760,144,3,rectangle,ii,size,0,0.75,1.2666281592,1.47055335383,1.19671172245,True
761,144,3,rectangle,ii,size,1,0.90625,2.04153479171,2.22882734495,1.19671172245,True
762,144,3,rectangle,ii,size,2,0.84375,1.37044450466,1.27432265472,1.19671172245,True
763,144,3,rectangle,ii,size,3,0.90625,1.40151218875,1.27572139762,1.19671172245,True
764,144,3,rectangle,ii,size,4,0.90625,1.00670570715,0.809014806167,1.19671172245,True
765,144,3,rectangle,ii,size,5,0.84375,0.891058079581,0.626063294066,1.19671172245,True
766,144,3,rectangle,ii,size,6,0.875,1.12599324083,0.780058072948,1.19671172245,True
767,144,3,rectangle,ii,size,7,0.78125,1.09152622601,1.10913285529,1.19671172245,True
768,145,2,antenna,ii,neg,0,0.75,1.57868035161,1.64309941715,0.510853834589,False
769,145,2,antenna,ii,neg,1,0.96875,0.955881616143,0.857414559985,0.510853834589,True
770,145,2,antenna,ii,neg,2,0.78125,0.516870210333,0.272176813979,0.510853834589,True
771,145,2,antenna,ii,neg,3,0.78125,0.325512716406,0.315558311652,0.510853834589,True
772,145,2,antenna,ii,neg,4,1.0,0.432634752514,0.34852879698,0.510853834589,True
773,145,2,antenna,ii,neg,5,0.875,0.22520284959,0.17848186958,0.510853834589,True
774,145,2,antenna,ii,neg,6,0.90625,0.32110434354,0.208237375938,0.510853834589,True
775,145,2,antenna,ii,neg,7,0.96875,0.371923786566,0.263333531449,0.510853834589,True
776,146,3,rectangle,ii,size,0,0.75,0.989225099488,0.825719629623,0.475601391877,True
777,146,3,rectangle,ii,size,1,0.9375,0.561601209835,0.483681865846,0.475601391877,True
778,146,3,rectangle,ii,size,2,0.875,0.379766885645,0.351501074448,0.475601391877,True
779,146,3,rectangle,ii,size,3,0.9375,0.719683632071,0.5771524857,0.475601391877,True
780,146,3,rectangle,ii,size,4,0.9375,0.527831302092,0.358442566685,0.475601391877,True
781,146,3,rectangle,ii,size,5,0.875,0.504331237741,0.522652031122,0.475601391877,True
782,146,3,rectangle,ii,size,6,0.90625,0.498025815774,0.368772097135,0.475601391877,True
783,146,3,rectangle,ii,size,7,0.96875,0.358415205918,0.316889384458,0.475601391877,True
784,147,2,antenna,ii,neg,0,0.875,1.3695124342,1.17095492892,1.08403797749,False
785,147,2,antenna,ii,neg,1,0.75,1.39454826037,1.46002774951,1.08403797749,False
786,147,2,antenna,ii,neg,2,0.6875,1.30841900518,1.1523306912,1.08403797749,False
787,147,2,antenna,ii,neg,3,0.71875,1.21983722503,0.779653406911,1.08403797749,False
788,147,2,antenna,ii,neg,4,0.59375,1.60980417828,1.61660726684,1.08403797749,False
789,147,2,antenna,ii,neg,5,0.8125,1.02944132724,0.347367086083,1.08403797749,True
790,147,2,antenna,ii,neg,6,0.78125,1.15787358993,0.865832629705,1.08403797749,True
791,147,2,antenna,ii,neg,7,0.71875,1.34037023461,1.27953006078,1.08403797749,True
792,148,2,antenna,ii,neg,0,0.625,1.98813935939,2.18215659647,1.23405719936,False
793,148,2,antenna,ii,neg,1,0.59375,2.05412258178,2.12009031156,1.23405719936,False
794,148,2,antenna,ii,neg,2,0.75,1.39501493321,1.19599838016,1.23405719936,True
795,148,2,antenna,ii,neg,3,0.90625,0.821686665013,0.451012577079,1.23405719936,True
796,148,2,antenna,ii,neg,4,0.8125,1.06822000644,0.887797809236,1.23405719936,True
797,148,2,antenna,ii,neg,5,0.75,1.054287166,1.14089685276,1.23405719936,False
798,148,2,antenna,ii,neg,6,0.71875,0.779680265144,0.693623069069,1.23405719936,False
799,148,2,antenna,ii,neg,7,0.75,1.19669969131,1.20088199854,1.23405719936,False
800,149,2,antenna,ii,pos,0,0.59375,1.19004363176,1.25586356179,1.03860474786,False
801,149,2,antenna,ii,pos,1,0.59375,1.24185680356,0.954159277084,1.03860474786,True
802,149,2,antenna,ii,pos,2,0.6875,1.6003883565,1.73118803201,1.03860474786,False
803,149,2,antenna,ii,pos,3,0.78125,1.12405485396,1.0493336662,1.03860474786,False
804,149,2,antenna,ii,pos,4,0.875,1.13643867533,1.00894422172,1.03860474786,False
805,149,2,antenna,ii,pos,5,0.90625,1.37968936688,1.34637169904,1.03860474786,True
806,149,2,antenna,ii,pos,6,0.6875,0.882535976004,0.518802380359,1.03860474786,True
807,149,2,antenna,ii,pos,7,0.75,0.571056099724,0.444175144688,1.03860474786,False
808,150,0,antenna,rb,angle,0,1.0,1.25299569913,1.32362314521,0.386592726767,False
809,150,0,antenna,rb,angle,1,0.96875,1.2932801317,1.20680647742,0.386592726767,False
810,150,0,antenna,rb,angle,2,0.96875,0.453878853229,0.156929072248,0.386592726767,False
811,150,0,antenna,rb,angle,3,0.96875,0.199569163144,0.0720806370063,0.386592726767,False
812,150,0,antenna,rb,angle,4,1.0,0.283591786804,0.0651025672077,0.386592726767,False
813,150,0,antenna,rb,angle,5,1.0,0.333547152317,0.0863393099037,0.386592726767,False
814,150,0,antenna,rb,angle,6,1.0,0.250510374931,0.0799207760702,0.386592726767,False
815,150,0,antenna,rb,angle,7,1.0,0.573666106735,0.101939829074,0.386592726767,False
816,151,2,antenna,ii,pos,0,0.625,1.21717474109,1.04867223583,0.907712016259,False
817,151,2,antenna,ii,pos,1,0.625,1.09587252428,0.797702382971,0.907712016259,False
818,151,2,antenna,ii,pos,2,0.8125,1.44747083102,1.22876942692,0.907712016259,False
819,151,2,antenna,ii,pos,3,0.71875,1.38086765064,1.21472947498,0.907712016259,False
820,151,2,antenna,ii,pos,4,0.9375,0.8624390289,0.714170919774,0.907712016259,True
821,151,2,antenna,ii,pos,5,0.78125,0.99943768125,0.605994835947,0.907712016259,True
822,151,2,antenna,ii,pos,6,0.8125,0.858331941812,0.430252369101,0.907712016259,True
823,151,2,antenna,ii,pos,7,0.875,1.24004063724,1.22140448455,0.907712016259,True
824,154,2,antenna,ii,pos,0,0.53125,0.992793780525,0.839219060241,0.927082527714,False
825,154,2,antenna,ii,pos,1,0.25,1.21276218581,0.848618946745,0.927082527714,False
826,154,2,antenna,ii,pos,2,0.71875,1.28246502331,0.861087582843,0.927082527714,False
827,154,2,antenna,ii,pos,3,0.6875,1.45686259877,1.33212645459,0.927082527714,False
828,154,2,antenna,ii,pos,4,0.6875,1.21060868286,1.10031945063,0.927082527714,False
829,154,2,antenna,ii,pos,5,0.71875,0.834617213771,0.602779749525,0.927082527714,False
830,154,2,antenna,ii,pos,6,0.65625,0.96488842271,0.852840983301,0.927082527714,False
831,154,2,antenna,ii,pos,7,0.84375,1.02445344818,0.979667993844,0.927082527714,True
832,155,1,rectangle,rb,height,0,0.40625,1.35457285499,1.7455066918,1.36303883876,True
833,155,1,rectangle,rb,height,1,0.78125,1.61446489269,2.0,1.36303883876,True
834,155,1,rectangle,rb,height,2,0.8125,1.15625091313,1.15918045341,1.36303883876,True
835,155,1,rectangle,rb,height,3,0.6875,0.919702312773,0.613377154309,1.36303883876,True
836,155,1,rectangle,rb,height,4,0.8125,1.35861487051,1.49550025303,1.36303883876,True
837,155,1,rectangle,rb,height,5,0.78125,1.39656719434,1.61935528492,1.36303883876,True
838,155,1,rectangle,rb,height,6,0.875,1.50237927263,1.46563005819,1.36303883876,True
839,155,1,rectangle,rb,height,7,0.875,1.03508261603,0.805760814395,1.36303883876,True
840,157,0,antenna,rb,radius,0,0.71875,1.48023722318,1.86025128627,0.798710444878,False
841,157,0,antenna,rb,radius,1,0.90625,0.785164524873,0.76560596762,0.798710444878,False
842,157,0,antenna,rb,radius,2,1.0,0.772075543037,0.632798427798,0.798710444878,False
843,157,0,antenna,rb,radius,3,0.9375,0.476464042415,0.330198386146,0.798710444878,False
844,157,0,antenna,rb,radius,4,0.96875,1.07768192336,0.999345576353,0.798710444878,False
845,157,0,antenna,rb,radius,5,0.96875,1.02538511017,1.16119896846,0.798710444878,False
846,157,0,antenna,rb,radius,6,0.96875,0.478739406717,0.377244951633,0.798710444878,False
847,157,0,antenna,rb,radius,7,0.90625,0.267651236817,0.263039994743,0.798710444878,False
848,158,0,antenna,rb,radius,0,0.8125,1.210406884,1.31865160647,0.378595167663,False
849,158,0,antenna,rb,radius,1,0.9375,0.733214367058,0.579727602665,0.378595167663,False
850,158,0,antenna,rb,radius,2,0.90625,0.477861722485,0.384821893307,0.378595167663,False
851,158,0,antenna,rb,radius,3,0.96875,0.445655111204,0.184826717215,0.378595167663,False
852,158,0,antenna,rb,radius,4,1.0,0.287014497504,0.161921489093,0.378595167663,False
853,158,0,antenna,rb,radius,5,1.0,0.153562848141,0.0964651684753,0.378595167663,False
854,158,0,antenna,rb,radius,6,1.0,0.172674574977,0.142636100104,0.378595167663,False
855,158,0,antenna,rb,radius,7,1.0,0.174705074683,0.159710763981,0.378595167663,False
856,160,0,antenna,rb,angle,0,1.0,1.0951707714,0.757766535077,0.796371164655,False
857,160,0,antenna,rb,angle,1,1.0,0.990586225889,0.652559936356,0.796371164655,False
858,160,0,antenna,rb,angle,2,1.0,1.00825618941,0.828324985904,0.796371164655,False
859,160,0,antenna,rb,angle,3,1.0,1.02474776415,0.916237872887,0.796371164655,False
860,160,0,antenna,rb,angle,4,1.0,0.953510840594,0.690500730818,0.796371164655,False
861,160,0,antenna,rb,angle,5,1.0,1.02519328551,0.760311348426,0.796371164655,False
862,160,0,antenna,rb,angle,6,1.0,1.11384794442,0.946251978749,0.796371164655,False
863,160,0,antenna,rb,angle,7,1.0,1.17768623839,0.819015929021,0.796371164655,False
864,161,0,antenna,rb,radius,0,0.9375,1.17492891134,0.977391767303,1.5445357181,False
865,161,0,antenna,rb,radius,1,0.90625,1.45118557301,1.51276298518,1.5445357181,False
866,161,0,antenna,rb,radius,2,0.9375,1.14821766025,1.27179691725,1.5445357181,False
867,161,0,antenna,rb,radius,3,0.9375,1.23099730153,1.38276105024,1.5445357181,False
868,161,0,antenna,rb,radius,4,0.875,1.39988635336,1.86927492431,1.5445357181,True
869,161,0,antenna,rb,radius,5,0.90625,1.87784366783,2.0,1.5445357181,False
870,161,0,antenna,rb,radius,6,0.875,1.33874358339,1.57547796089,1.5445357181,True
871,161,0,antenna,rb,radius,7,0.96875,1.32197025747,1.76682013964,1.5445357181,False
872,162,0,antenna,rb,radius,0,0.9375,1.16423254273,1.29390038899,0.516271937277,False
873,162,0,antenna,rb,radius,1,0.90625,1.30887663975,1.19223773272,0.516271937277,False
874,162,0,antenna,rb,radius,2,1.0,0.567497605627,0.3575229191,0.516271937277,False
875,162,0,antenna,rb,radius,3,0.96875,0.498437102238,0.337974001496,0.516271937277,False
876,162,0,antenna,rb,radius,4,0.9375,0.258986683013,0.252678947657,0.516271937277,False
877,162,0,antenna,rb,radius,5,0.9375,0.237493332777,0.232012177012,0.516271937277,False
878,162,0,antenna,rb,radius,6,1.0,0.319362589013,0.23485755468,0.516271937277,False
879,162,0,antenna,rb,radius,7,0.96875,0.239838079858,0.228991776564,0.516271937277,False
880,163,0,antenna,rb,radius,0,0.9375,1.2394975365,1.3101130981,0.506241402261,True
881,163,0,antenna,rb,radius,1,1.0,1.23219481521,1.50910799114,0.506241402261,False
882,163,0,antenna,rb,radius,2,1.0,0.546305306263,0.233251370843,0.506241402261,False
883,163,0,antenna,rb,radius,3,1.0,0.320885252641,0.244271394658,0.506241402261,False
884,163,0,antenna,rb,radius,4,0.96875,0.425720442522,0.205161574642,0.506241402261,False
885,163,0,antenna,rb,radius,5,1.0,0.255367815496,0.145853586589,0.506241402261,False
886,163,0,antenna,rb,radius,6,1.0,0.401980381729,0.22503716305,0.506241402261,False
887,163,0,antenna,rb,radius,7,0.96875,0.238893246193,0.177135039071,0.506241402261,False
888,164,0,antenna,rb,radius,0,0.5625,1.60533653684,2.0,1.11944321135,False
889,164,0,antenna,rb,radius,1,0.90625,1.52675839843,1.8984606811,1.11944321135,False
890,164,0,antenna,rb,radius,2,0.875,1.18031590426,1.41816443617,1.11944321135,False
891,164,0,antenna,rb,radius,3,0.8125,1.38051672655,1.66236794673,1.11944321135,False
892,164,0,antenna,rb,radius,4,0.90625,0.677124184332,0.445411887405,1.11944321135,False
893,164,0,antenna,rb,radius,5,0.90625,0.683594409296,0.52443814344,1.11944321135,False
894,164,0,antenna,rb,radius,6,0.875,0.673105197224,0.37166549155,1.11944321135,False
895,164,0,antenna,rb,radius,7,0.875,0.914556230317,0.635037104409,1.11944321135,False
896,165,0,antenna,rb,angle,0,0.96875,0.886762057967,0.810378337968,0.745567339697,False
897,165,0,antenna,rb,angle,1,1.0,0.942845015115,1.05935321196,0.745567339697,False
898,165,0,antenna,rb,angle,2,1.0,1.00250247364,1.18844194378,0.745567339697,False
899,165,0,antenna,rb,angle,3,0.9375,0.882911921643,1.09047645048,0.745567339697,False
900,165,0,antenna,rb,angle,4,1.0,0.667958567236,0.153268329357,0.745567339697,False
901,165,0,antenna,rb,angle,5,1.0,0.830796609473,0.652863876112,0.745567339697,False
902,165,0,antenna,rb,angle,6,1.0,0.450922065263,0.0969693610546,0.745567339697,False
903,165,0,antenna,rb,angle,7,0.96875,0.793321580339,0.912787206866,0.745567339697,False
