"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",2.00838536294793,1.26666626744811,1.58556789152847,0.11283736469615
"x1",-10.0853540378534,3.77835006772904,-2.66924817898494,0.00760212550019949
