"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",15.7768047540762,8.19158922317246,1.92597606206212,0.0541073629031333
"x1",1.52791757769689,2.86750898524833,0.532837938976699,0.594145768783614
"x2",-32.2643699920809,15.7837629118325,-2.04414943206563,0.0409387870160938
