"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-6.34813341807469,2.61124353055894,-2.43107674323883,0.0150540255831767
"x1",6.43365106918954,3.22667681907711,1.99389385114487,0.0461636560697601
"x2",6.68289845934549,3.55046183850933,1.88226173475824,0.0598004872515579
