"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",18.5076400818411,8.44239308549062,2.19222676490259,0.0283631367714115
"x1",0.000339014969256727,2.93619780606752,0.000115460534898626,0.999907875822027
"x2",-37.9063314668548,16.3662355337529,-2.31613014420321,0.0205511638740209
