"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-7.44701730779157,3.98401395001065,-1.86922470684915,0.06159155827196
"x1",0.497653170355042,2.3196817844642,0.214535102912829,0.830129795968251
"x2",13.8947511026425,7.13863967072543,1.94641440716261,0.0516049803602773
