"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",3.91254862645523,2.46690003150629,1.58601831305918,0.112735155397576
"x1",5.56377351022832,3.28579581910776,1.6932803547541,0.0904021156806911
"x2",-14.3776155049336,4.41839971759173,-3.25403232480065,0.00113779332292224
