"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.75128096303133,0.840475621459987,2.0836784771808,0.0371894232503378
"x2",-4.01004516633532,1.61128125776043,-2.48873072098473,0.0128200024498157
