"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",6.08673028509668,2.30805716729668,2.63716617219919,0.00836018667279699
"x1",-5.26945778695471,2.77973862108684,-1.89566664541087,0.0580041385129584
"x2",-5.38245500909741,2.1220947146313,-2.53638773613013,0.0112002647571229
