"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.313473095853281,1.06484980390306,0.294382451594854,0.768465674734758
"x1",4.35186574162856,1.78680499227146,2.43555718752291,0.014868874061212
"x2",-6.20377907776282,2.20041922194141,-2.81936233600491,0.00481191664993117
