"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.04410627284756,1.60840359824167,0.649156886983466,0.516236975203274
"x1",-5.27549359202773,2.59398986918958,-2.03373716092264,0.0419781032761633
"x2",4.78380235165555,2.17262533342259,2.20185334215887,0.0276756696930044
