"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.28802258611001,0.750027501117224,-1.71730047790435,0.0859242847762049
"x1",2.61030538433188,1.31960535813913,1.97809547243189,0.047917937248235
