"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.33661068454391,2.03457001845102,-2.13146298491388,0.0330510187432591
"x1",4.49818407199673,2.22609691674096,2.02065958502029,0.0433150162214709
"x2",5.50855686688951,2.32786185495978,2.36635900672237,0.0179640152124635
