"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",6.03525965954305,2.43673261097085,2.47678371946541,0.0132572210319711
"x1",-6.56067376327729,2.73538089292249,-2.39844980282357,0.016464633016611
"x2",-5.12819625618527,2.44701313076051,-2.09569625586417,0.0361091442156931
