"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",2.96509431762468,1.04479639063812,2.8379637833681,0.00454023338987316
"x1",-6.41951269427423,1.98494104623021,-3.23410748468633,0.00122023522988557
