"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",7.59625626158978,2.50271784167265,3.03520282434753,0.00240373977844969
"x1",-10.5791091341182,3.90040544944904,-2.71231011012268,0.0066816051427205
"x2",-9.10984426743211,3.24631098562788,-2.80621428685155,0.0050127344565957
