"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-9.10803017509578,3.00739446551559,-3.02854523393369,0.00245734286283395
"x1",1.11767550639982,1.87914889110482,0.5947775142728,0.5519921998989
"x2",15.2045255427732,4.9331927411734,3.08208625539262,0.00205555264804743
