"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",14.6311221947986,4.85780692705765,3.01187807883106,0.00259636855161312
"x1",-14.3931421244944,5.13421440189833,-2.80337769283119,0.00505704089487296
"x2",-16.8917570775297,5.40715941259737,-3.1239613609645,0.00178433886697279
