"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",15.0560733398052,6.68253948404602,2.25304667121688,0.0242562064097301
"x1",-29.9299576617808,12.6577801691392,-2.36455028147454,0.0180519766958863
"x2",1.16439308247434,2.09480025572754,0.555849217265792,0.578313936538204
