"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",8.3644327254941,2.96426453128875,2.82175650560362,0.00477614254476544
"x1",-0.981095329871875,2.28659086107204,-0.429064659784349,0.667876169850393
"x2",-16.0795205922662,5.53764312741345,-2.90367584589669,0.00368809793428183
