"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.585993173405226,0.706585986687125,0.829330307203931,0.406917525795286
"x1",-1.92160257987186,1.23143673389746,-1.56045578873553,0.118652209948398
