"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.71768445594833,1.45465847470744,1.18081631242948,0.237675702392424
"x1",-13.6292590574802,4.21487731589234,-3.23360753730377,0.0012223730665284
"x2",10.7718473442656,3.91205334228775,2.75350216415154,0.00589613803821366
