"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",3.32123524751773,2.75098971977382,1.20728740774458,0.227321478420242
"x1",0.413466415026591,3.17033146515906,0.130417408895712,0.896236193912941
"x2",-1.42948123287171,2.41584243716664,-0.591711285007576,0.554043938412031
