"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",5.00342289111392,1.86961692732839,2.67617543357592,0.00744676541052258
"x1",-9.81706665305374,3.20239602444343,-3.06553798409737,0.00217278776787019
"x2",-4.90641423560096,2.48983100965116,-1.97058122281495,0.0487717961466123
