"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.82388382928886,1.27776190422501,-2.99264191289857,0.00276574048423655
"x1",8.5573138060851,2.63319216367513,3.24978705471374,0.00115491453631073
