"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",7.18209565024607,3.61928222353333,1.98439779123788,0.0472115120713973
"x1",-13.2203523154927,6.82548200187508,-1.9369111678649,0.0527562030660055
"x2",-0.0995668461701686,1.55235829276487,-0.0641390886589925,0.948859477656774
