"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",26.5797892084586,12.1102565373927,2.19481636300507,0.0281767732362189
"x1",-0.0936574639514787,3.48047444348996,-0.0269093956792758,0.978531999563816
"x2",-52.445263320196,23.7861761208967,-2.20486315470109,0.0274636987096401
