"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.911399539586437,1.05381955423041,-0.864853509244304,0.387119197442562
"x1",3.76859045350371,1.76381400219389,2.13661443259675,0.0326293647613461
"x2",-1.67246146561377,1.77172198337648,-0.943975116471973,0.345182364243154
