"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.41578031095887,0.978558531216875,-2.46871314683114,0.0135599869132826
"x1",2.0397152817029,1.46806199777016,1.38939314879142,0.164713232496496
