"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.68759780073078,2.65808438085367,-2.13973560873344,0.0323761395985854
"x1",5.40339537563826,2.95828654483732,1.82652873335345,0.067770657220416
"x2",7.31465215969288,3.0707064413693,2.38207471126127,0.0172154043556088
