"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-9.94922029754338,4.7606500696917,-2.08988691710073,0.0366279590891503
"x1",17.8812453384553,7.70362631411155,2.32114651066347,0.0202789378949311
"x2",-0.0297055562276274,2.13798075555092,-0.0138942112320243,0.988914380052751
