"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",2.88272801861482,2.01541234465268,1.43034155083118,0.152619014813809
"x1",-5.70527522211378,2.14468849597394,-2.66018828973245,0.00780969787082608
"x2",2.09110795064218,2.05518747221343,1.01747795707905,0.308926113208772
