"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.145277090259598,1.18300789283907,-0.12280314538811,0.902262983456159
"x1",8.28350418035861,2.67129149376272,3.10093608267762,0.00192909926720526
"x2",-7.26385284102529,2.6086764066995,-2.78449746483334,0.00536107401711655
